Year,Species,Site,Eurosta,type,Full,Plant #,stem.height,stem.width,stem.pub.length,stem.pub.dens,leaf.area,N.teeth,leaf.serration,leaf.dent.depth,leaf.pub.dens,region,region2,number,Changed
2014,A,SS01,a,altG,T,1,87.3,4,1,484,237.9,6,7.692307692,1.6,17.5,SS,SS,1,
2014,A,SS01,a,altG,T,2,85.7,3.5,1.13,614.3,595,5,3.571428571,1.5,22,SS,SS,1,220
2014,A,SS01,a,altG,T,3,102.6,3.8,0.94,134,544,4,2.5,1.7,6,SS,SS,1,
2014,A,SS01,a,altG,T,4,77.7,2.8,0.94,72,274.4,3,2.678571429,1.7,5,SS,SS,1,
2014,R,SS01,a,rugG,T,1,72,3.1,3.56,107.1,858.6,9,8.490566038,3.4,30,SS,SS,1,
2014,R,SS01,a,rugG,T,2,48.2,2.2,3,61.7,436.6,7,9.459459459,2.7,44,SS,SS,1,
2014,R,SS01,a,rugG,T,3,51.5,2,3.38,100,594,8,8.888888889,2.5,32,SS,SS,1,
2014,R,SS01,a,rugG,T,4,83.4,4.3,2.25,105.7,303.8,4,6.451612903,2.9,18,SS,SS,1,
2014,R,SS01,a,rugG,T,5,87.7,3.9,2.69,57.8,918,13,12.03703704,3.5,26,SS,SS,1,
2014,R,SS01,a,rugG,T,6,109.6,4.5,4.94,90,501.6,10,11.36363636,3,52,SS,SS,1,
2014,R,SS01,a,rugG,T,7,104.4,3.3,3.81,277.1,479.7,8,10.25641026,2.8,62,SS,SS,1,
2014,R,SS01,a,rugG,T,8,116.5,5.1,6.75,80,183,5,8.333333333,1.1,18,SS,SS,1,
2014,R,SS01,a,rugG,T,9,64.1,2.8,4.81,48.9,1260,11,7.333333333,5.5,24,SS,SS,1,
2014,R,SS01,a,rugG,T,10,95.6,3.1,3.88,216.7,976.8,7,5.303030303,2.6,30,SS,SS,1,
2014,R,SS01,a,rugG,T,11,89.9,2.8,4.75,55,639,5,5.555555556,2.5,34,SS,SS,1,
2014,R,SS01,a,rugG,T,12,60.1,3,4.38,77.1,478.8,9,12.5,1.5,70,SS,SS,1,
2014,A,SS01,una,altU,T,1,94,3.4,0.94,104,467.5,5,4.545454545,1.9,6,SS,SS,1,
2014,A,SS01,una,altU,T,2,92.2,3.9,0.75,176,180,1,1.388888889,1.2,2.5,SS,SS,1,
2014,A,SS01,una,altU,T,3,80.7,3.4,1,182.5,195,3,3.846153846,2,22.5,SS,SS,1,
2014,A,SS01,una,altU,T,4,112.6,5.5,1.25,320,188.7,3,4.054054054,1.2,60,SS,SS,1,
2014,A,SS01,una,altU,T,5,89.5,6.4,1,188.6,258.3,1,1.219512195,1,28,SS,SS,1,
2014,A,SS01,una,altU,T,6,109,6.8,1,283.3,225,5,5.555555556,2.1,5.7,SS,SS,1,
2014,A,SS01,una,altU,T,7,95.3,4.6,1.5,160,681.6,7,4.929577465,2.5,0,SS,SS,1,
2014,A,SS01,una,altU,T,8,56.1,2.1,0.5,350,143.5,0,0,0,64,SS,SS,1,
2014,A,SS01,una,altU,T,9,75.7,3.4,1.06,293.3,688.5,4,2.352941176,1.4,10,SS,SS,1,
2014,A,SS01,una,altU,T,10,66.3,3.7,0.81,135.6,103.6,1,1.785714286,1,16.7,SS,SS,1,
2014,A,SS01,una,,F,11,76.5,,,,0,,,,,SS,SS,1,
2014,A,SS01,una,altU,T,12,96.3,4.6,1.06,142.2,338.4,0,0,0,44,SS,SS,1,
2014,R,SS01,una,,F,1,59.2,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,,F,2,50,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,rugU,T,3,40.5,2.1,3.31,148,589.6,13,14.77272727,2.7,30,SS,SS,1,
2014,R,SS01,una,,F,4,65.6,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,,F,5,93.5,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,,F,6,85.6,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,,F,7,83,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,,F,8,35.2,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,,F,9,67,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,,F,10,60.6,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,,F,11,110.5,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,,F,12,77.6,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,rugU,T,13,91,5,5,175,662.4,7,7.608695652,2.3,28,SS,SS,1,
2014,R,SS01,una,,F,14,83.9,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,rugU,T,16,73.1,3.1,4,175,842.4,8,7.692307692,3,22,SS,SS,1,
2014,R,SS01,una,,F,17,55.8,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,rugU,T,18,101,5.8,5.5,110,831.9,10,8.474576271,3.4,20,SS,SS,1,
2014,R,SS01,una,rugU,T,19,57.3,3.5,4,155,432,6,9.375,2.9,28,SS,SS,1,
2014,R,SS01,una,,F,20,87.1,3.1,,,0,,,,,SS,SS,1,
2014,R,SS01,una,,F,21,70.8,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,,F,22,34.1,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,rugU,T,23,84.6,5.2,4.94,86.7,487.9,4,4.87804878,3.6,24,SS,SS,1,
2014,R,SS01,una,rugU,T,24,116.6,4.9,4.25,246.7,417.3,9,11.53846154,4.3,64,SS,SS,1,
2014,R,SS01,una,,F,25,118.8,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,,F,26,78.4,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,rugU,T,27,125.6,5.2,6,153.3,515.2,8,8.695652174,2.7,32,SS,SS,1,
2014,R,SS01,una,rugU,T,28,74.4,3.7,3.38,88,492.8,5,5.681818182,1.9,16,SS,SS,1,
2014,R,SS01,una,rugU,T,29,89.4,3.6,4.25,92,479.7,7,8.974358974,2.4,8,SS,SS,1,
2014,R,SS01,una,,F,30,74.2,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,,F,31,59.8,,,,0,,,,,SS,SS,1,
2014,R,SS01,una,rugU,T,32,75,3.7,6,126.7,436,9,11.25,2.7,28,SS,SS,1,
2014,R,SS01,una,rugU,T,33,116.2,4,5.25,104.4,495.3,7,8.974358974,3,12,SS,SS,1,
2014,R,SS01,una,rugU,T,34,61.5,2.5,4,33.3,1386.9,9,6.71641791,4.1,10,SS,SS,1,
2014,R,SS01,una,rugU,T,35,88.3,3.2,4.19,68,712.4,9,8.653846154,5.4,12,SS,SS,1,
2014,A,SS02,a,altG,T,1,65.2,2.7,0.81,63.3,442,5,3.676470588,1.4,2,SS,SS,2,
2014,A,SS02,a,altG,T,2,123.6,4.5,1.38,198,539,2,1.428571429,1.2,4,SS,SS,2,
2014,A,SS02,a,altG,T,3,55.4,2.2,0.88,74.3,450.3,8,7.01754386,1.8,8,SS,SS,2,
2014,A,SS02,a,altG,T,4,81.1,3.4,0.94,182.2,1324.8,10,5.208333333,3.9,6,SS,SS,2,
2014,A,SS02,a,altG,T,5,92.8,4.1,1.19,530,1037.5,9,5.421686747,3.6,20,SS,SS,2,
2014,A,SS02,a,altG,T,6,122.8,5,1.31,244.4,527,9,5.294117647,2.2,15.6,SS,SS,2,
2014,A,SS02,a,altG,T,7,89.6,3.6,1.25,205.7,420,2,1.666666667,1,1,SS,SS,2,
2014,A,SS02,a,altG,T,8,75.5,2.8,1,120,434.5,5,4.545454545,1.2,4,SS,SS,2,
2014,A,SS02,a,altG,T,9,110.9,4.6,1.31,360,585,0,0,0,2,SS,SS,2,
2014,R,SS02,a,rugG,T,1,114.5,5.2,4,80,759.5,14,14.28571429,4,20,SS,SS,2,
2014,R,SS02,a,rugG,T,2,54.6,2.3,5.19,90,1206,11,8.208955224,5.1,30,SS,SS,2,
2014,R,SS02,a,rugG,T,3,74.4,2.5,4.44,156.7,652.8,9,9.375,2.3,25,SS,SS,2,
2014,R,SS02,a,rugG,T,4,97.3,3.5,4.5,72.5,1074.4,8,5.882352941,4.3,9,SS,SS,2,
2014,R,SS02,a,rugG,T,5,64.3,2.4,4.63,160,492,8,9.756097561,2,42,SS,SS,2,
2014,A,SS02,una,altU,T,1,117.5,5,1,330,1056,4,2.272727273,4,6,SS,SS,2,
2014,A,SS02,una,,F,2,132.5,,,,0,,,,,SS,SS,2,
2014,A,SS02,una,,F,3,120.7,,,,0,,,,,SS,SS,2,
2014,A,SS02,una,,F,4,110.3,,,,0,,,,,SS,SS,2,
2014,A,SS02,una,,F,5,46.8,,,,0,,,,,SS,SS,2,
2014,A,SS02,una,altU,T,6,120.4,4.1,0.94,220,722.4,4,2.380952381,1.5,2,SS,SS,2,
2014,A,SS02,una,,F,7,120.5,,,,0,,,,,SS,SS,2,
2014,A,SS02,una,altU,T,8,110.5,4,0.94,342.5,420,3,2.142857143,1.8,2,SS,SS,2,
2014,A,SS02,una,,F,9,132,,,,0,,,,,SS,SS,2,
2014,A,SS02,una,,F,10,112.4,,,,0,,,,,SS,SS,2,
2014,A,SS02,una,,F,11,51.6,,,,0,,,,,SS,SS,2,
2014,A,SS02,una,,F,12,110.4,,,,0,,,,,SS,SS,2,
2014,A,SS02,una,altU,T,13,87.7,2.7,1.13,293.3,197.8,1,1.162790698,1,11.4,SS,SS,2,
2014,A,SS02,una,,F,14,107.3,,,,0,,,,,SS,SS,2,
2014,A,SS02,una,altU,T,15,70.5,2.2,0.88,368,254.4,1,0.943396226,1.2,0,SS,SS,2,
2014,A,SS02,una,altU,T,16,82,3.1,1.25,165,402,1,0.833333333,1.2,6,SS,SS,2,
2014,A,SS02,una,altU,T,17,93.9,4.4,0.81,176,576.7,4,2.739726027,1.7,6,SS,SS,2,
2014,A,SS02,una,altU,T,18,114.6,4.3,1.44,248.9,317.2,4,3.278688525,1.1,10,SS,SS,2,
2014,A,SS02,una,,F,19,101.3,,,,0,,,,,SS,SS,2,
2014,A,SS02,una,,F,20,139.5,,,,0,,,,,SS,SS,2,
2014,A,SS02,una,altU,T,21,115.7,4.3,1,118,765.4,5,2.906976744,1.4,0,SS,SS,2,
2014,A,SS02,una,altU,T,22,91.5,2.6,0.94,73.3,639.6,6,3.658536585,2.5,0,SS,SS,2,
2014,A,SS02,una,,F,23,126,,,,0,,,,,SS,SS,2,
2014,A,SS02,una,altU,T,24,101.3,3.9,0.94,180,706.8,5,3.289473684,2.4,8,SS,SS,2,
2014,R,SS02,una,rugU,T,1,86.5,3.7,5.81,77.5,854.4,8,8.333333333,2.1,11,SS,SS,2,
2014,R,SS02,una,rugU,T,2,77.9,3.5,5.44,82.9,681.1,9,9.183673469,2.1,10,SS,SS,2,
2014,R,SS02,una,rugU,T,3,58,2.7,5.44,143.3,500.2,8,9.756097561,1.8,35,SS,SS,2,
2014,R,SS02,una,rugU,T,4,108.3,4.8,5.13,90,634.8,10,10.86956522,4,4,SS,SS,2,
2014,R,SS02,una,rugU,T,5,105.1,4.6,2.5,160,242.5,5,10,1.8,10,SS,SS,2,
2014,R,SS02,una,rugU,T,6,75.8,3.4,3.69,137.5,372.4,8,10.52631579,2.3,15,SS,SS,2,
2014,R,SS02,una,rugU,T,7,98,3.6,4.5,182.5,715.5,9,8.490566038,3.3,16,SS,SS,2,
2014,R,SS02,una,rugU,T,8,110.3,3.5,2.38,104,492.8,5,5.681818182,2.2,8,SS,SS,2,
2014,R,SS02,una,rugU,T,9,89,4.7,5.44,132,863.2,6,5.769230769,2.2,14,SS,SS,2,
2014,R,SS02,una,rugU,T,10,85.5,3,3.63,80,803.7,8,7.01754386,2.6,32,SS,SS,2,
2014,R,SS02,una,rugU,T,11,109.5,4.4,4.25,248.6,763.2,11,10.37735849,2.4,24,SS,SS,2,
2014,R,SS02,una,,F,12,100.6,,,,0,,,,,SS,SS,2,
2014,R,SS02,una,rugU,T,13,82,2.7,3.81,50,615,13,13,3.2,14,SS,SS,2,
2014,R,SS02,una,rugU,T,14,67.9,4,5.63,214.3,855.4,5,5.319148936,5.4,14,SS,SS,2,
2014,R,SS02,una,,F,15,27,,,,0,,,,,SS,SS,2,
2014,R,SS02,una,rugU,T,16,72.3,2.9,7.38,136,413.4,6,7.692307692,3,48,SS,SS,2,
2014,R,SS02,una,rugU,T,17,60.5,2.5,4.06,186.7,731.4,12,11.32075472,3.6,30,SS,SS,2,
2014,R,SS02,una,rugU,T,18,42.8,2.1,2,150,401.7,8,10.25641026,2.3,30,SS,SS,2,
2014,A,SS03,a,altG,T,1,98.2,3.2,1.31,68.9,656,2,1.25,1.3,0,SS,SS,3,
2014,A,SS03,a,altG,T,2,90.2,3.5,0.75,140,560,6,4.285714286,2.1,0,SS,SS,3,
2014,R,SS03,a,rugG,T,1,75.8,3.8,6.5,58,1679.6,11,7.236842105,5.7,16,SS,SS,3,
2014,R,SS03,a,rugG,T,2,94,3.2,3.25,33.8,1670.9,11,7.142857143,8.1,4,SS,SS,3,
2014,R,SS03,a,rugG,T,3,81,4.1,7.06,50,2208,11,6.875,8.5,9,SS,SS,3,
2014,R,SS03,a,rugG,T,4,122.5,4.6,5.56,17,1427.1,10,7.042253521,6.3,8,SS,SS,3,
2014,R,SS03,a,rugG,T,5,96,4,5.38,128.6,1335.6,8,6.349206349,4.4,20,SS,SS,3,
2014,R,SS03,a,rugG,T,6,57.4,3.5,4.25,300,699.6,15,14.1509434,3.7,27,SS,SS,3,
2014,R,SS03,a,rugG,T,7,60.7,3.2,3.81,100,1078,7,5,3.7,11,SS,SS,3,
2014,R,SS03,a,rugG,T,8,66.8,3.2,4.44,112,526.5,9,10,3.3,20,SS,SS,3,
2014,R,SS03,a,rugG,T,9,88.3,3.5,5,53.3,285,3,5,2.2,6,SS,SS,3,
2014,R,SS03,a,rugG,T,10,125.3,4.2,5.88,86.7,1380,11,7.971014493,6.9,12,SS,SS,3,
2014,R,SS03,a,rugG,T,11,62.9,2.1,3.38,62.9,1023,7,5.303030303,7.7,14,SS,SS,3,
2014,R,SS03,a,rugG,T,12,125.2,3.4,4.88,80,1401.2,8,6.451612903,3.5,16,SS,SS,3,
2014,R,SS03,a,rugG,T,13,75.4,3,3.56,30,1522.4,15,8.522727273,3.9,6,SS,SS,3,
2014,R,SS03,a,rugG,T,14,117,3.5,4.88,57.8,1250.6,9,6.081081081,4,7,SS,SS,3,
2014,R,SS03,a,rugG,T,15,115.3,4.7,5.63,88.9,965.2,11,7.236842105,3.4,10,SS,SS,3,
2014,R,SS03,a,rugG,T,16,122.3,3.8,3.5,134.3,849.4,14,11.29032258,2.6,14,SS,SS,3,
2014,R,SS03,a,rugG,T,17,98.7,3.6,4.81,75,816,6,5,3.4,12,SS,SS,3,
2014,R,SS03,a,rugG,T,22,99,3.9,5.31,76,243,5,5.555555556,3.7,4,SS,SS,3,
2014,A,SS03,una,altU,T,1,106,4.4,1.38,154,424.8,1,0.694444444,1.8,6,SS,SS,3,
2014,A,SS03,una,altU,T,3,122,4.8,1.19,304.4,625.6,1,0.735294118,1.5,0,SS,SS,3,
2014,A,SS03,una,altU,T,4,113,5,0.88,130,581,0,0,0,2,SS,SS,3,
2014,A,SS03,una,altU,T,5,111,4,0.94,271.1,403.2,6,4.166666667,1.8,8,SS,SS,3,
2014,A,SS03,una,altU,T,6,82,3.2,1,273.3,365.8,7,5.64516129,1.5,4,SS,SS,3,
2014,R,SS03,una,,F,1,61.5,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,2,144,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,2,65,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,rugU,T,3,99,5.8,0.81,52,536,0,0,0,6,SS,SS,3,
2014,R,SS03,una,,F,4,118,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,5,66,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,6,35.5,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,rugU,T,7,138,5.7,4.25,125,417.6,8,11.11111111,2.6,14,SS,SS,3,
2014,R,SS03,una,,F,8,64.5,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,9,125.5,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,10,118,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,11,97,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,12,136,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,rugU,T,13,124,5.4,4.13,188.6,455.9,6,6.382978723,2.9,30,SS,SS,3,
2014,R,SS03,una,,F,14,82.5,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,15,109,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,16,57.5,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,rugU,T,17,120,4.6,6.56,71.1,686.4,8,7.692307692,2.4,4,SS,SS,3,
2014,R,SS03,una,rugU,T,18,116.5,3.6,3.94,90,297.6,6,9.375,1.9,4,SS,SS,3,
2014,R,SS03,una,,F,19,102,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,20,94,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,21,96.5,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,21,97.5,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,22,77.5,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,23,68,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,rugU,T,24,82.5,3.1,4,70,1228.5,13,10.31746032,4.4,4,SS,SS,3,
2014,R,SS03,una,,F,25,115.5,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,26,101,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,rugU,T,27,120,4.3,3.94,100,1692,14,9.722222222,3.2,8,SS,SS,3,
2014,R,SS03,una,,F,28,91,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,29,67.5,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,30,77,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,32,104,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,33,48,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,rugU,T,34,80.5,2.6,3.44,52,534.1,9,9.183673469,2.2,32,SS,SS,3,
2014,R,SS03,una,rugU,T,35,108,4.1,5.81,95,831.6,10,7.936507937,3.5,11,SS,SS,3,
2014,R,SS03,una,rugU,T,36,61.5,2.1,3.25,70,630.2,7,7.608695652,2.7,20,SS,SS,3,
2014,R,SS03,una,,F,37,110,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,38,90,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,39,105,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,rugU,T,40,112,6.4,3.75,50,412,5,6.25,3.7,10,SS,SS,3,
2014,R,SS03,una,,F,41,95,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,42,119,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,43,137,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,rugU,T,44,95,2.8,3.38,41.7,1147,6,4.838709677,3.9,2,SS,SS,3,
2014,R,SS03,una,rugU,T,45,116,5.3,4.63,37.5,434.3,3,3.488372093,1.8,4,SS,SS,3,
2014,R,SS03,una,rugU,T,46,119.5,5,4,146.7,508,4,5,2.9,9,SS,SS,3,
2014,R,SS03,una,,F,47,97,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,rugU,T,48,57.5,2,6.69,180,625.6,12,13.04347826,3.5,12,SS,SS,3,
2014,R,SS03,una,rugU,T,49,107.5,4.2,3.06,56,306.9,5,8.064516129,2.3,2,SS,SS,3,
2014,R,SS03,una,,F,50,118,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,51,92.5,,,,0,,,,,SS,SS,3,
2014,R,SS03,una,,F,,77,,,,0,,,,,SS,SS,3,
2014,A,SS04,a,altG,T,1,82.7,4.1,0.94,342.5,225.6,1,1.063829787,1.7,11.1,SS,SS,4,
2014,A,SS04,a,altG,T,2,95.2,3.6,1.63,350,498.2,2,1.886792453,1,7.5,SS,SS,4,
2014,A,SS04,a,altG,T,3,61.9,3.6,0.74,120,572,9,6.923076923,1.6,0,SS,SS,4,
2014,A,SS04,a,altG,T,4,73.5,2.9,1.25,180,791.7,7,3.846153846,2.8,4,SS,SS,4,
2014,A,SS04,a,altG,T,5,99,3.5,0.88,98,202.4,2,2.272727273,1.1,5.7,SS,SS,4,
2014,A,SS04,a,altG,T,6,97.8,4,1.31,150,826.5,12,6.315789474,4.5,4,SS,SS,4,
2014,A,SS04,a,altG,T,7,81.1,2.9,1.44,360,324,9,8.333333333,1.3,8,SS,SS,4,
2014,R,SS04,a,rugG,T,1,100.6,2.6,4.13,40,1391,13,10,5.6,25,SS,SS,4,
2014,R,SS04,a,rugG,T,2,82.8,3.3,4.88,150,1094.4,13,10.15625,6,60,SS,SS,4,
2014,A,SS04,una,,F,1,44.5,,,,0,,,,,SS,SS,4,
2014,A,SS04,una,,F,2,46.6,,,,0,,,,,SS,SS,4,
2014,A,SS04,una,,F,3,57,,,,0,,,,,SS,SS,4,
2014,A,SS04,una,,F,4,53.6,,,,0,,,,,SS,SS,4,
2014,A,SS04,una,,F,5,36.2,,,,0,,,,,SS,SS,4,
2014,A,SS04,una,,F,5,99,,,,0,,,,,SS,SS,4,
2014,A,SS04,una,,F,6,93.8,,,,0,,,,,SS,SS,4,
2014,A,SS04,una,altU,T,7,100.4,4.3,1.13,152,397.5,8,7.547169811,1.6,10,SS,SS,4,
2014,A,SS04,una,,F,8,82.7,,,,0,,,,,SS,SS,4,
2014,A,SS04,una,,F,9,114.3,,,,0,,,,,SS,SS,4,
2014,A,SS04,una,,F,10,90.2,,,,0,,,,,SS,SS,4,
2014,A,SS04,una,altU,T,11,123.3,4.2,1,240,717.8,6,4.054054054,4.4,0,SS,SS,4,
2014,A,SS04,una,altU,T,12,92.2,4.2,1,222.9,329.4,0,0,0,10,SS,SS,4,
2014,A,SS04,una,altU,T,13,110.6,4.9,1,177.8,318,1,0.943396226,1.1,4,SS,SS,4,
2014,A,SS04,una,altU,T,14,120.4,3.7,0.88,82.2,530.4,12,8.823529412,2.5,6,SS,SS,4,
2014,A,SS04,una,altU,T,15,108.4,3.2,0.69,120,448.5,11,7.971014493,3.3,2,SS,SS,4,
2014,A,SS04,una,altU,T,16,95,4,0.75,208,244.4,0,0,0,17.5,SS,SS,4,
2014,A,SS04,una,altU,T,17,102.4,2.7,1.25,230,335.5,0,0,0,2,SS,SS,4,
2014,A,SS04,una,altU,T,18,81.8,3.3,1.19,162.9,27,3,30,1.3,0,SS,SS,4,
2014,A,SS04,una,altU,T,19,75.7,4,1.69,266.7,329.4,0,0,0,0,SS,SS,4,
2014,A,SS04,una,,F,20,54.2,,,,0,,,,,SS,SS,4,
2014,A,SS04,una,altU,T,21,94,2.8,1,103.3,471.2,7,5.64516129,1.3,4,SS,SS,4,
2014,R,SS04,una,rugU,T,1,91,3.6,6.13,148,1201.2,14,10.60606061,3.6,24,SS,SS,4,
2014,R,SS04,una,rugU,T,2,64.6,2.5,4.13,62.9,940.5,16,14.03508772,2.8,24,SS,SS,4,
2014,R,SS04,una,rugU,T,3,110.1,4.4,6.5,125,883.5,11,9.649122807,2.6,13,SS,SS,4,
2014,R,SS04,una,rugU,T,4,55.3,2.4,4.69,92,997.1,12,10.16949153,4.8,12,SS,SS,4,
2014,R,SS04,una,rugU,T,5,60.6,3.1,5.06,114.3,607.2,11,12.5,2.6,68,SS,SS,4,
2014,R,SS04,una,rugU,T,6,14.6,2.7,4.25,153.3,683.7,12,11.32075472,2.2,24,SS,SS,4,
2014,A,SS05,a,altG,T,1,88.5,2.8,0.56,46,546.7,0,0,0,6,SS,SS,5,
2014,A,SS05,a,altG,T,2,99.5,3.9,0.75,78,606.8,0,0,0,4,SS,SS,5,
2014,A,SS05,a,altG,T,3,80,2.8,0.88,27.5,415.8,8,6.349206349,1.5,8,SS,SS,5,
2014,A,SS05,a,altG,T,4,133,7,2.25,270,568,4,2.816901408,1.3,8.9,SS,SS,5,
