Year,Species,Site,Eurosta,type,Full,Plant #,stem.height,stem.width,stem.pub.length,stem.pub.dens,leaf.area,N.teeth,leaf.serration,leaf.dent.depth,leaf.pub.dens,region,region2,number,Changed
2014,A,SS05,a,altG,T,5,128,4.4,1.38,234,1228.2,7,3.93258427,2.8,18,SS,SS,5,
2014,A,SS05,a,altG,T,6,102,3.3,1.38,242.2,985.8,5,2.688172043,3.8,4,SS,SS,5,
2014,A,SS05,a,altG,T,7,113,4.5,0.75,116,662.4,11,5.97826087,2.1,14,SS,SS,5,
2014,A,SS05,a,altG,T,8,88,3.4,1.19,111.1,756.8,1,0.581395349,1.4,3,SS,SS,5,
2014,A,SS05,a,altG,T,9,114,5.2,1.13,53,981,4,2.222222222,2.1,2,SS,SS,5,
2014,A,SS05,a,altG,T,10,148,7.9,1,140,1998,7,3.153153153,5.1,12,SS,SS,5,
2014,A,SS05,a,altG,T,11,115,3.7,1.06,167.5,655.7,7,4.21686747,3.4,6,SS,SS,5,
2014,A,SS05,a,altG,T,12,119.5,5.2,0.63,96,568,3,1.875,4.8,4,SS,SS,5,
2014,A,SS05,a,altG,T,13,127,5.2,1.13,134,1001,6,3.296703297,4.5,10,SS,SS,5,
2014,A,SS05,una,altU,T,1,138,7.4,1,93.3,609.7,3,2.23880597,2.9,2,SS,SS,5,
2014,A,SS05,una,,F,2,126,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,3,123.5,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,4,119,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,5,118.5,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,altU,T,6,127.5,5.3,3.38,94,1140,8,4.210526316,3.7,6,SS,SS,5,
2014,A,SS05,una,,F,7,141,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,8,133.5,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,altU,T,9,61.5,2.2,0.69,108,518.5,1,0.588235294,2.5,6,SS,SS,5,
2014,A,SS05,una,,F,10,128,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,altU,T,10,118,4.3,1,58,1194.8,6,2.912621359,2.6,2,SS,SS,5,
2014,A,SS05,una,,F,11,83,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,12,102.8,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,13,40.5,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,14,104,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,altU,T,15,108,4.3,0.88,190,248.4,2,1.851851852,3,2,SS,SS,5,
2014,A,SS05,una,,F,17,99.5,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,altU,T,18,107,3.4,1.13,172.5,679,1,0.515463918,2.9,10,SS,SS,5,
2014,A,SS05,una,,F,19,129,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,20,128.5,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,21,109,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,altU,T,22,128.5,5.2,1.06,214,177.6,0,0,0,3.3,SS,SS,5,
2014,A,SS05,una,altU,T,23,117.5,4.1,0.94,228.9,714.4,5,3.289473684,2.4,10,SS,SS,5,
2014,A,SS05,una,,F,24,130,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,25,172,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,26,125,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,27,117,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,28,136,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,29,95.5,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,30,121,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,31,115,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,32,97,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,altU,T,33,113,3.3,1.06,133.3,705.2,3,1.744186047,1.4,2,SS,SS,5,
2014,A,SS05,una,,F,34,101.5,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,,F,35,121,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,altU,T,36,106.5,3.8,1,195,502.5,0,0,0,2,SS,SS,5,
2014,A,SS05,una,,F,37,147,,,,0,,,,,SS,SS,5,
2014,A,SS05,una,altU,T,38,129,5.3,1.5,84,1134,5,2.314814815,1.5,6,SS,SS,5,
2014,A,SS05,una,,F,39,145,,,,0,,,,,SS,SS,5,
2013,R,ME01,a,rugG,T,2013rug0101G,92,3.53,5.1875,88.57142857,1369.4,6,3.658536585,6.14,14,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0101U1,79,2.19,7,48.57142857,1590.8,9,5.487804878,6.66,4,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0101U2,92,2.4,5.25,100,1274,9,6.428571429,5.64,15,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0101U1,103,3.35,4.75,90,3229.2,13,6.018518519,8.9,8,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0101U2,94,2.88,4,120,2180.4,11,5.97826087,5.22,12,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug0102G,87,3,3.9375,121.4285714,1681,10,6.097560976,6.1,12,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0102U1,78,2.85,5.875,68.57142857,1653.6,7,4.487179487,7.02,16,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0102U2,84,2.48,5.875,101.4285714,806.2,8,6.896551724,3.58,2,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0102U1,68,2.45,4,157.1428571,1460.6,9,6.71641791,4.78,11,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0102U2,133,3.05,2.625,57.14285714,2386.8,9,4.411764706,7.12,15,ME-east,ME,1,
2013,R,ME01,a,,F,2013rug0103G,76,,6.75,71.42857143,0,,,,,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0103U1,61,1.81,5.5,110,610,7,7,3.16,6,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0103U2,78,2.2,4.375,92.85714286,1177.2,9,8.333333333,6.34,7,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0103U1,100,3.7,4.375,51.42857143,2648.1,14,7.216494845,5.08,11,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0103U2,103,3.28,4.375,80,2277,9,5,8.88,8,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug0104G,63,1.8,4.25,42.85714286,1303.2,7,4.861111111,3.3,9,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0104U1,79,2.15,5.5,20,2470,7,3.684210526,4.58,5,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0104U2,102,2.9,4.375,57.14285714,3222,10,5.555555556,6.4,5,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug0105G,97,3.05,4.5,70,2415.6,12,6.060606061,8.96,14,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0105U1,100,3.04,7.0625,72.85714286,1806,14,8.139534884,8.4,6,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0105U2,85,2.98,5.0625,50,1804.2,14,7.52688172,5.74,7,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0105U1,112,2.92,5.8125,44.28571429,2384.5,7,3.684210526,5.94,13,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0105U2,117,3.87,8.125,50,2574,11,6.111111111,7.76,15,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug0106G,67,3.4,3.5,121.4285714,1960,11,6.875,4.08,18,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0106U1,28,1.88,3.625,70,625.6,8,8.695652174,2.86,22,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0106U2,47,2.82,4,172.8571429,1038.4,10,8.474576271,3.78,22,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0106U1,94,2.98,4.75,92.85714286,2660.6,8,3.773584906,10.14,13,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0106U2,112,3.3,3,54.28571429,1808.8,12,7.894736842,3.12,19,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug0107G,74,2.19,4.25,38.57142857,1448,11,6.875,3.86,17,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0107U1,91,2.75,5.25,60,2969.4,13,6.435643564,8.36,8,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0107U2,126,3.68,5,57.14285714,2216.1,5,3.012048193,3.88,5,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug0108G,92,2.27,3.6875,52.85714286,1953,11,6.111111111,3.62,9,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0108U1,72,2.03,4.875,44.28571429,1850.9,7,4.21686747,2.48,9,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0108U2,110,3.12,3.25,51.42857143,2696.6,8,4.12371134,3.5,4,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug019G,88,2.39,3.9375,57.14285714,3862.8,8,3.448275862,5.52,2,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0109U1,138,4.27,4,102.8571429,3666.3,13,5.371900826,13.08,6,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0109U2,148,3.7,5.9375,48.57142857,2904.4,14,6.603773585,8.36,4,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug0110G,124,3.64,5.5625,97.14285714,2494,11,4.74137931,6.26,7,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0110U1,114,3.49,3.625,71.42857143,2522,11,5.670103093,6,8,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0110U2,126,3.94,4.375,98.57142857,2427.3,14,8.045977011,5.38,18,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug0111G,60,2.68,4.8125,68.57142857,1131,13,10,5.56,39,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0111U1,65,1.85,3.875,40,1828.8,8,5.555555556,5.94,7,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0111U2,79,2.97,5.375,72.85714286,2108,9,5.294117647,7.86,5,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug0112G,88,2.21,4.75,55.71428571,2682.9,9,4.545454545,8.24,10,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0112U1,100,3.79,5,54.28571429,3485.4,9,4.054054054,12.14,12,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0112U2,91,3.63,5,85.71428571,1671.6,9,5.357142857,6.02,22,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug0113G,69,1.65,3.8125,40,760.5,5,3.846153846,3.46,15,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0113U1,76,2.63,2.375,51.42857143,2314.4,11,6.25,6.32,6,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0113U2,76,2.58,2.125,58.57142857,1142.4,10,9.803921569,5.72,27,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug0114G,74,2.28,2.125,51.42857143,1604.4,10,5.952380952,5.56,8,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0114U1,87,3.03,4.625,68.57142857,2166.3,15,8.620689655,8.58,8,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0114U2,84,2.6,3.875,60,2402.4,13,7.142857143,9.46,5,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug0115G,61,1.64,2.75,70,1077.3,9,7.142857143,3.36,10,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0115U1,102,3.69,4.5,58.57142857,3322.2,13,5.752212389,9.38,5,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0115U2,92,3.4,4.375,108.5714286,1379.7,11,7.534246575,4.74,15,ME-east,ME,1,
2013,R,ME01,a,rugG,T,2013rug0116G,66,1.96,5.625,27.14285714,1373.4,6,4.761904762,5.56,5,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0116U1,99,2.99,4.5,81.42857143,1966.2,12,6.896551724,7.88,16,ME-east,ME,1,
2013,R,ME01,una,rugU,T,2013rug0116U2,94,2.88,3.25,57.14285714,1927.2,11,6.25,4.74,8,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt0101U1,107,4.33,1.4375,180,912,9,4.6875,2.28,7,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt0101U2,65,2.22,1.3125,185.7142857,448,4,2.857142857,1.55,17,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt0102U1,101,3.49,1.125,160,1200,7,3.645833333,2.64,12,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt0102U2,84,2.49,1.25,138.5714286,452.6,7,5.64516129,1.54,60,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt0103U1,81,3.38,1.3125,131.4285714,765,8,4.444444444,2.06,40,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt0103U2,105,4,1.25,111.4285714,932.8,9,5.113636364,2.98,10,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt0104U1,99,3.71,1,131.4285714,931.2,5,2.604166667,1.74,8,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt0104U2,93,3.65,1.3125,162.8571429,920,12,6.52173913,2.36,4,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U5,95,2.36,1.0625,178.5714286,435.2,1,0.735294118,1.3,38,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U6,97,2.9,1.1875,167.1428571,537.6,12,7.142857143,1.68,38,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U7,104,2.73,1,215.7142857,575.1,3,2.112676056,2.3,61,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U8,107,2.79,1.875,292.8571429,556.8,4,2.083333333,2.4,216,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U9,106,2.84,1.0625,162.8571429,671.5,7,4.117647059,3.72,169,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U10,84,2.5,1.0625,178.5714286,338,1,0.769230769,1,27,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U11,107,2.83,1.1875,181.4285714,818.8,6,3.370786517,2.28,28,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U12,110,2.79,0.9375,134.2857143,651.2,7,3.977272727,3.24,30,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U13,114,3.38,0.9375,120,1094.4,3,1.5625,2.6,38,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U14,121,3.21,1.5,131.4285714,1020,5,2.450980392,3.36,29,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U15,56,2.62,1.0625,112.8571429,364,1,0.892857143,1.1,6,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U16,112,2.97,1.0625,118.5714286,721.6,6,3.409090909,2.26,28,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U17,81,2.2,1.125,38.57142857,532.5,4,2.666666667,1.65,96,ME-east,ME,1,
2013,A,ME01,una,altU,T,2013alt01U18,76,2.68,0.8125,94.28571429,666.4,2,1.020408163,1.25,16,ME-east,ME,1,
2013,R,ME02,a,rugG,T,2013rug0201G,99.1,3.73,4.6875,105.7142857,2867.6,12,5.607476636,5.06,15,ME-east,ME,2,
2013,R,ME02,una,rugU,T,2013rug0201U1,102.4,3.25,3.4375,131.4285714,2002,9,5.844155844,5.9,31,ME-east,ME,2,
2013,R,ME02,una,rugU,T,2013rug0201U2,114.1,3.83,3.4375,124.2857143,2246.6,11,5.85106383,6.24,17,ME-east,ME,2,
2013,R,ME02,a,rugG,T,2013rug0202G,102.4,3.65,5.3125,102.8571429,3139.5,9,4.285714286,5.74,16,ME-east,ME,2,
2013,R,ME02,una,rugU,T,2013rug0202U1,109.5,4.13,4.25,87.14285714,2872.8,11,5.092592593,4.8,19,ME-east,ME,2,
2013,R,ME02,una,rugU,T,2013rug0202U2,106,3.49,4.4375,44.28571429,2572.5,11,5.238095238,6,22,ME-east,ME,2,
2013,R,ME02,a,rugG,T,2013rug0203G,96.3,2.39,5.75,60,2563.2,20,10.41666667,6.24,1,ME-east,ME,2,
2013,R,ME02,una,rugU,T,2013rug0203U1,115.6,2.95,3.5625,48.57142857,1433.8,12,8.955223881,8.16,0,ME-east,ME,2,
2013,R,ME02,una,rugU,T,2013rug0203U2,98.3,2.88,4.5,52.85714286,2601.6,13,6.770833333,9.6,10,ME-east,ME,2,
2013,R,ME03,a,rugG,T,2013rug0301G,105.6,3.9,6,44.28571429,1390.4,7,4.430379747,3.56,25,ME-east,ME,3,
2013,R,ME03,una,rugU,T,2013rug0301U1,73,2.85,3.8125,34.28571429,949,6,4.615384615,4,21,ME-east,ME,3,
2013,R,ME03,una,rugU,T,2013rug0301U2,119,3.91,8.3125,72.85714286,1480,10,6.25,4.18,26,ME-east,ME,3,
2013,R,ME04,a,rugG,T,2013rug0401G,83,3.23,5.5625,45.71428571,1019.2,3,2.678571429,4.066666667,4,ME-east,ME,4,
2013,R,ME04,una,rugU,T,2013rug0401U1,81,2.2,8.0625,48.57142857,1080,8,7.407407407,10.1,14,ME-east,ME,4,
2013,R,ME04,una,rugU,T,2013rug0401U2,95,3.11,4.4375,58.57142857,2548,9,4.326923077,4.86,8,ME-east,ME,4,
2013,R,ME04,a,,F,2013rug0402G,82.5,,5.125,110,0,,,,,ME-east,ME,4,
2013,R,ME04,una,,F,2013rug0402U1,80.3,,,,,,,,,ME-east,ME,4,
2013,R,ME04,una,,F,2013rug0402U2,93.6,,,,,,,,,ME-east,ME,4,
2013,R,ME05,a,rugG,T,2013rug0501G,157.6,4.75,4.875,92.85714286,3060.3,14,6.930693069,8.84,13,ME-cent,ME,5,
2013,R,ME05,una,rugU,T,2013rug0501U1,151,4.62,5.5,97.14285714,2428.8,14,7.608695652,6.74,10,ME-cent,ME,5,
2013,R,ME05,una,rugU,T,2013rug0501U2,161.4,5.79,5.25,91.42857143,2331.2,9,4.787234043,9.04,19,ME-cent,ME,5,
2013,R,ME05,a,rugG,T,2013rug0502G,166,5.67,7.5625,110,3727.8,18,7.894736842,10.12,16,ME-cent,ME,5,
2013,R,ME05,una,rugU,T,2013rug0502U1,139.4,3.92,3.6875,101.4285714,2438.8,16,8.791208791,12.06,10,ME-cent,ME,5,
2013,R,ME05,una,rugU,T,2013rug0502U2,168,5.33,6.25,82.85714286,3192,18,8.035714286,8.58,7,ME-cent,ME,5,
2013,R,ME05,a,rugG,T,2013rug0503G,125,3.14,3.5,61.42857143,1919.7,10,6.329113924,6.04,6,ME-cent,ME,5,
2013,R,ME05,una,rugU,T,2013rug0503U1,130.5,3.65,4.25,72.85714286,2124.8,11,6.626506024,6.22,7,ME-cent,ME,5,
2013,R,ME05,una,rugU,T,2013rug0503U2,89.5,2.2,3.9375,27.14285714,1394,11,8.088235294,2.86,0,ME-cent,ME,5,
2013,A,ME05,a,altG,T,2013alt0501G,120.1,4.16,1.5,130,1011.2,10,6.329113924,7.58,0,ME-cent,ME,5,
2013,A,ME05,una,altU,T,2013alt0501U1,112,2.81,1.6875,264.2857143,845.3,13,8.227848101,4.44,0,ME-cent,ME,5,
2013,A,ME05,una,altU,T,2013alt0501U2,89.2,2.89,1.125,187.1428571,767.6,14,9.210526316,5.94,29,ME-cent,ME,5,
2013,A,ME05,a,altG,T,2013alt0502G,91.1,3.67,1.25,205.7142857,614.1,8,5.797101449,2.06,35,ME-cent,ME,5,
2013,A,ME05,una,altU,T,2013alt0502U1,70,2.53,1,145.7142857,417.6,1,0.862068966,1.5,30,ME-cent,ME,5,
2013,A,ME05,una,altU,T,2013alt0502U2,56.9,1.72,1,122.8571429,404.2,3,3.191489362,1.666666667,54,ME-cent,ME,5,
2013,A,ME05,a,altG,T,2013alt0503G,113,2.84,1.4375,178.5714286,505.6,9,5.696202532,2,39,ME-cent,ME,5,
2013,A,ME05,una,altU,T,2013alt0503U1,135,3.9,1.25,142.8571429,858.8,8,5.263157895,2.08,40,ME-cent,ME,5,
2013,A,ME05,una,altU,T,2013alt0503U2,96.5,3,1.3125,47.14285714,647.8,8,4.87804878,1.84,15,ME-cent,ME,5,
2013,A,ME05,a,altG,T,2013alt053.5G,136.1,4.49,0.75,78.57142857,808.4,15,8.720930233,5.24,7,ME-cent,ME,5,
2013,A,ME05,una,altU,T,2013alt054.1U1,122.3,3.4,1,234.2857143,827.2,16,9.090909091,4.1,30,ME-cent,ME,5,
2013,A,ME05,una,altU,T,2013alt054.4U2,133.4,3.52,1.125,291.4285714,1080.7,5,2.475247525,5.166666667,21,ME-cent,ME,5,
2013,A,ME05,a,altG,T,2013alt054.7G,127.5,3.86,1,90,582.2,3,2.112676056,2.266666667,21,ME-cent,ME,5,
2013,A,ME05,una,altU,T,2013alt0505U1,122.9,3.41,1.25,155.7142857,734.7,10,6.329113924,3.04,26,ME-cent,ME,5,
2013,A,ME05,una,altU,T,2013alt055.3U2,120.5,2.71,1.375,182.8571429,353.8,6,5.172413793,2.22,41,ME-cent,ME,5,
2013,A,ME05,a,altG,T,2013alt055.6G,123,4.39,1.25,130,1165.8,5,2.873563218,4.75,9,ME-cent,ME,5,
2013,A,ME05,una,altU,T,2013alt055.9U1,113.5,3.73,1.4375,121.4285714,516.2,6,5.172413793,2.28,39,ME-cent,ME,5,
2013,A,ME05,una,altU,T,2013alt056.2U2,116.2,3.52,1.25,118.5714286,680.4,9,5.357142857,3.74,52,ME-cent,ME,5,
2013,A,ME05,a,altG,T,2013alt056.5G,107,3.83,1.25,222.8571429,784.4,11,7.432432432,3.64,0,ME-cent,ME,5,
2013,A,ME05,una,altU,T,2013alt056.8U1,98.5,2.96,1.0625,231.4285714,1001,11,6.043956044,2.2,0,ME-cent,ME,5,
